,A,AG,AL,AU,B,BB,BU,C,CF,CS,CU,FB,FG,FU,HC,I,IC,IF,IH,IM,J,JD,JM,JR,L,LR,M,MA,NI,OI,P,PB,PM,PP,RB,RI,RM,RS,RU,SF,SM,SN,SR,T,TA,TF,TT,V,WH,WR,Y,ZC,ZN,0
2016-11-18 00:00:00.005,292080148.0,1337308860.0,3426599330.0,34961879.650000006,0.0,149856.3,1203278086.0,895101558.0,3821962970.0,655759825.0,12709910900.0,196.0,187652033.0,17558.0,650049739.0,632799621.0,74867904.25,49352707.03,16038394.76,0.0,333823853.5,408162530.0,320497321.5,0.0,2476167925.0,14025.0,2542454368.0,1103993332.0,29116273820.0,765358346.0,3094547054.0,348297530.0,14466.0,1701198365.0,5721274576.0,0.0,1185518653.0,2725443.0,5039874950.0,55196174.0,267492324.0,2147351260.0,1835055582.0,3255811.9,2531805342.0,1070948.605,0.0,1475327550.0,1859690.0,0.0,1688411120.0,166140792.39999998,7176024730.0,97497079448.89497
2016-11-21 00:00:00.005,373518823.0,1295400487.0,4191577195.0,29720834.15,0.0,70470.0,1624933250.0,737720348.0,5209044835.0,597115816.0,17089840760.0,431.2,186329442.0,11216.0,637277979.0,665896270.0,60462807.800000004,40499949.199999996,12685609.0,0.0,356614183.5,399460890.0,299992154.5,0.0,2396629820.0,13750.0,3847293808.0,1595835924.0,39830443710.0,1097303264.0,3321552596.0,606847660.0,0.0,1781511919.0,5966880092.0,38980.0,1790837694.0,734584.0,4356722210.0,40537572.0,144403560.0,2336549710.0,2433532338.0,1821035.72,5121522114.0,704583.9099999999,0.0,1267035535.0,4300434.0,0.0,2306456544.0,116953725.60000001,10722315495.0,124896952408.58002
2016-11-22 00:00:00.005,422536228.0,1490110748.0,4006463930.0,28665378.200000003,8046.0,125470.5,1894829830.0,1085454971.0,4558643635.0,895734702.0,14743066200.0,355.5,311627350.0,45330.0,808127003.0,405065220.0,55333762.199999996,38494658.20000001,12406273.400000002,0.0,407167975.0,481205645.0,334821058.5,10220.0,2599952555.0,2860.0,4891254990.0,1522645404.0,41680864510.0,1097439652.0,3755174054.0,784693970.0,0.0,1798647120.0,7610463551.0,41687.0,1784021633.0,536940.0,7068559920.0,47963904.0,143019708.0,2321264920.0,2386451568.0,2533896.28,5469483568.0,825847.34,0.0,1174457185.0,4194704.0,0.0,2221955936.0,134046303.0,7766991810.0,128247432185.12
2016-11-23 00:00:00.005,462490242.0,1153347400.0,3760553100.0,27648389.25,4071.0,42624.4,2178297270.0,808613915.0,3294339660.0,522731732.0,11771602370.0,7545.7,210927238.0,16758.0,979842303.0,686757024.5,55780753.4,39009153.8,12586209.6,0.0,272412408.0,436370190.0,241075226.5,20725.0,2925017400.0,0.0,4326286855.0,1173412379.0,25583917120.0,953570228.0,3097600534.0,808140170.0,18109.0,2061683010.0,8473041317.0,16644.0,1494356326.0,179474.0,5350343040.0,29306136.0,94344326.0,1609546570.0,1942611978.0,2300757.06,4412830200.0,1049713.67,0.0,1623768760.0,3010681.0,0.0,2175790122.0,100039553.4,6498585560.0,101655243272.27998
2016-11-24 00:00:00.005,570402104.0,2092191357.0,6633550300.0,51301322.05,3940.0,20152.35,1903068778.0,1059615581.0,5499647265.0,672664591.0,24487318910.0,3899.7999999999997,289703567.0,12152.0,989324290.0,877878195.5,47827520.6,35798148.99999999,10989567.000000002,0.0,356030806.0,533027166.0,350448322.0,0.0,3938957310.0,0.0,4926298000.0,1707776508.0,55803908790.0,2321249912.0,5612575500.0,1235423685.0,0.0,2315947824.0,8260521731.0,181545.0,1624459348.0,216890.0,9396015330.0,32245962.0,102874412.0,3326869760.0,3564262431.0,1924891.475,7871183298.0,714606.165,0.0,1339377990.0,4068043.0,0.0,5293486418.0,96017212.6,12000963760.0,177238349092.54
2016-11-25 00:00:00.005,396522614.0,1546486358.0,4390317630.0,36954097.7,0.0,26875.800000000003,1764127708.0,1038110333.0,4492419365.0,705654320.0,19506545880.0,2123.3,186335358.0,55428.0,1102433811.0,862190850.0,69576306.0,40042563.2,12495325.8,0.0,232664660.5,356733873.0,219023049.0,0.0,2377659420.0,0.0,3465044483.0,919795084.0,38589164040.0,2518538532.0,3859902856.0,1412971165.0,0.0,1508147948.0,7983427328.0,30151.0,1231869095.0,99197.0,6486379440.0,45511908.0,56839778.0,1830617560.0,3233802252.0,1957627.815,5101246612.0,576775.62,0.0,1135656880.0,3823260.0,0.0,3828543894.0,82432240.00000001,9193465210.0,131826221265.735
2016-11-28 00:00:00.005,533379048.0,2140376826.0,4695914920.0,38238901.4,0.0,23497.2,1802490092.0,850424036.0,4180342320.0,549825065.0,20977958780.0,948.75,238538962.0,38408.0,1074408578.0,823609408.0,56111770.0,40199430.400000006,14294485.8,0.0,299829740.5,370004182.0,182948891.5,10332.0,3308059425.0,0.0,6543194414.0,1069405775.0,40376988120.0,2205869528.0,3891354530.0,1901987460.0,4988.0,1704650445.0,7983925046.0,57162.0,1887761166.0,325758.0,8942619160.0,27287652.0,57190214.0,2041396420.0,4827285754.0,1411213.57,5390597138.0,345188.05000000005,0.0,1076572635.0,5717266.0,0.0,4071033126.0,65160942.8,9019913435.0,145269082583.97003
2016-11-29 00:00:00.005,921566268.0,1618447443.0,5155172575.0,30161182.400000002,0.0,16385.6,1708374670.0,1348109645.0,5369132685.0,1033811662.0,22822097300.0,3309.7999999999997,187686728.0,45938.0,1016579231.0,833367367.5,60614947.4,50012926.20000001,17022337.4,0.0,267669191.0,414955560.0,218208619.0,10248.0,3390792115.0,0.0,5148254325.0,818788936.0,45320680690.0,1429915510.0,2820199730.0,3591605180.0,0.0,2223117215.0,8877330412.0,19198.0,1505176388.0,188838.0,7720103390.0,53030176.0,86249044.0,2258527960.0,4201991836.0,4030090.2199999997,6229975454.0,1215787.16,0.0,920575415.0,4929966.0,0.0,3058033128.0,84016866.39999999,16996783810.0,159818597679.08002
2016-11-30 00:00:00.005,865103931.0,1592759670.0,4307401580.0,29473789.250000004,0.0,11473.0,1948050060.0,1472996500.0,4368549900.0,1144567616.0,24496015820.0,743.4000000000001,193936363.0,12667.0,643893497.0,476459802.5,65030359.8,51189871.4,18742058.0,0.0,268680411.0,805086752.0,223638007.5,0.0,2898165875.0,0.0,5250400125.0,933970067.0,42821996540.0,3735708004.0,3903889346.0,3583189850.0,0.0,1808099166.0,4535614185.0,0.0,1660696602.0,983117.0,6931222990.0,24492350.0,179231812.0,2124196060.0,4475329125.0,4458079.27,6397055472.0,1401077.9049999998,0.0,908926665.0,13530112.0,0.0,4607375466.0,108575178.4,15640671435.0,155520779571.42502
2016-12-01 00:00:00.005,588147463.0,1922658058.0,3574913955.0,43785020.050000004,0.0,9884.1,2515369014.0,1041709588.0,3945299150.0,683886421.0,18472550180.0,507.6,162012046.0,112545.0,1477964185.0,752059288.5,55625728.199999996,47303018.8,15117213.6,0.0,257514235.0,323071602.0,196241276.5,0.0,2321132325.0,0.0,4768315241.0,1248719642.0,33081086730.0,2902772854.0,3541473168.0,2783103760.0,0.0,1676864655.0,9483055112.0,8208.0,1638524036.0,154539.0,7382618190.0,16578762.0,70172298.0,2135880680.0,2799375038.0,4894209.279999999,6131129176.0,1508282.6,0.0,899555050.0,5385697.0,0.0,4016693460.0,75267650.6,12323162845.0,135382781987.83002
2016-12-02 00:00:00.005,1383969967.0,1243482269.0,3160469150.0,28072300.700000003,7854.0,18760.0,1505485500.0,1007875998.0,3820629135.0,578333967.0,12401730600.0,126.4,206980119.0,56462.0,1583241690.0,938580783.5,62353169.2,47216370.8,17882672.400000002,0.0,244782272.5,460148441.0,209439647.5,0.0,2959451400.0,5690.0,4521216796.0,1080508014.0,23714796850.0,1692403400.0,3991031162.0,1850421715.0,2460.0,2147040327.0,9485677343.0,5606.0,1360970656.0,72405.0,6801775275.0,18666934.0,89880864.0,1442975370.0,3448131772.0,4080647.525,4190611944.0,1056043.025,0.0,831171495.0,5396250.0,0.0,3259283262.0,61354434.199999996,10659178075.0,112517923444.74998
2016-12-05 00:00:00.005,1116335525.0,2069954303.0,3118899645.0,39167518.50000001,0.0,7245.4,1702455650.0,1025859420.0,2289939300.0,692618569.0,12843595660.0,0.0,167996773.0,351894.0,1606742066.0,768279426.0,57201720.6,52463510.6,17011224.0,0.0,175733869.0,366600745.0,150371271.0,0.0,3537899630.0,0.0,3169369555.0,1293775086.0,41991752740.0,1514466164.0,3616604768.0,1990333525.0,0.0,2598380321.0,7967634573.0,0.0,1087845160.0,370792.0,5829337605.0,18033576.0,60303772.0,1449491320.0,2651979792.0,3177872.07,4634004046.0,840665.405,0.0,1104253050.0,4336556.0,0.0,3009793418.0,34077132.6,9863355475.0,125693001929.17502
2016-12-06 00:00:00.005,567205187.0,1472124101.0,3069044265.0,31882849.0,12258.0,11513.199999999999,1325565584.0,931187062.0,2499784455.0,686237765.0,13132950880.0,1226.45,146540352.0,124438.0,1429166439.0,619945313.5,57484818.400000006,43680698.4,11808247.8,0.0,130729269.5,279614605.0,122030170.5,19086.0,1982750685.0,0.0,3197418120.0,1549748467.0,25719136890.0,926753346.0,2665117490.0,1632187245.0,0.0,1887172126.0,6311904472.0,33588.0,1206677167.0,323427.0,4359184465.0,12235596.0,56226656.0,1312239360.0,2043719790.0,5932142.95,3440523674.0,1452479.42,0.0,611505075.0,3915338.0,0.0,2299551184.0,46897496.6,10547617865.0,98377374728.72
2016-12-07 00:00:00.005,796507376.0,1101801307.0,3990796195.0,23063976.400000002,0.0,21819.600000000002,1642584940.0,764935998.0,2683949380.0,582167213.0,12528326860.0,1042.4,199564208.0,192279.0,1722160816.0,705217446.5,65826037.4,46220525.800000004,11717371.0,0.0,186652150.5,275257083.0,157300491.0,0.0,3526878475.0,0.0,3358768845.0,1535144130.0,32111546150.0,1286635226.0,3505588624.0,2456754360.0,0.0,2665646757.0,8425857676.0,32912.0,1189042262.0,147390.0,5021021555.0,9115824.0,52510648.0,1477752450.0,2752398467.0,4639195.475,3355925342.0,1252154.41,0.0,1179729675.0,13628901.0,0.0,2765423990.0,65268195.6,9613896105.0,113858869825.08502
2016-12-08 00:00:00.005,524494900.0,2862129765.0,3675588605.0,33213266.749999996,16884.0,7427.85,1122126910.0,942547473.0,1963393840.0,572682457.0,13710195890.0,658.5,394896371.0,354936.0,1629844357.0,691019843.0,57895005.800000004,41796783.00000001,11632408.6,0.0,125587093.5,610324842.0,94577643.5,46102.0,2957862605.0,84970.0,2851834138.0,1925930021.0,29751416840.0,992420156.0,2624394558.0,2085387600.0,0.0,1970359441.0,7299145043.0,13642.0,1117270477.0,9802.0,6344405605.0,12331512.0,118340822.0,1599245240.0,2391239877.0,4039300.6149999998,3170789890.0,1100294.845,0.0,1578447985.0,2852680.0,0.0,2352764744.0,41399860.6,9975207060.0,110232667626.56001
2016-12-09 00:00:00.005,438592686.0,1667845820.0,3978224895.0,24045306.4,4226.0,15673.8,2035691478.0,639662680.0,2201803960.0,534806233.0,12812335790.0,784.1999999999999,500999364.0,410914.0,1747870248.0,813393545.0,59279446.0,52896354.4,16343296.200000001,0.0,159141923.0,275826252.0,149610772.0,33850.0,3446801575.0,0.0,3601448329.0,2424124160.0,29598200350.0,1423782944.0,2296162876.0,1652947855.0,0.0,2530783538.0,9689661888.0,48240.0,1186899012.0,29334.0,6765645835.0,10182602.0,82164454.0,1198088580.0,1841765897.0,3079842.8850000007,10137517648.0,790959.0399999999,0.0,1278755915.0,3159122.0,0.0,2469789980.0,38873616.800000004,10127751635.0,119917291684.72499
2016-12-12 00:00:00.005,491210581.0,1581822305.0,3608226655.0,27768253.15,7930.0,10949.699999999999,1507256102.0,1124435114.0,4897676670.0,583779327.0,12003027200.0,325.75,462078699.0,396578.0,1272609899.0,668028773.5,92365851.6,65236076.800000004,22471168.000000004,0.0,177194989.5,300511247.0,172283138.5,3449.0,3221465465.0,2924.0,3527784677.0,1450072616.0,38419519470.0,1017365958.0,2441228792.0,1665039850.0,0.0,2107795583.0,7563940615.0,105840.0,1121436869.0,69020.0,6453712730.0,11968128.0,74169616.0,1052889600.0,2264014229.0,4768099.2299999995,8012729364.0,1267981.7249999999,0.0,892390115.0,7695018.0,0.0,2818790244.0,66707048.4,8183268495.0,121438599629.855
2016-12-13 00:00:00.005,351104306.0,1870666298.0,2303274150.0,23287196.549999997,0.0,10227.199999999999,1045264242.0,547579259.0,4031763675.0,415744237.0,10819787090.0,928.1999999999999,349364848.0,691598.0,717610886.0,546976564.5,84283864.4,61109783.00000001,22840594.0,0.0,111989314.0,303288916.0,130220087.5,20742.0,2040620495.0,0.0,3096416915.0,1085229306.0,23242910890.0,700119572.0,2126776258.0,1347855550.0,0.0,1865865011.0,6186831740.0,113696.0,1100081788.0,119356.0,5927921590.0,4902108.0,38402392.0,1761052560.0,1565063094.0,5066035.609999999,4443541252.0,1144590.985,0.0,634852160.0,10789260.0,0.0,2090396100.0,27418710.6,7787271250.0,90827640486.54501
2016-12-14 00:00:00.005,365697784.0,1950438741.0,3225837900.0,33430634.099999998,0.0,9385.050000000001,1170701800.0,528393547.0,3725424825.0,478849980.0,10268337200.0,396.29999999999995,489756620.0,953273.0,804337383.0,865201989.0,86795219.2,60876318.0,23935342.6,0.0,128057002.5,309703338.0,154750992.0,13820.0,2814201450.0,0.0,4151313069.0,2542571443.0,40403501180.0,1013013336.0,2634764486.0,1176289595.0,0.0,2738472065.0,7923683190.0,81243.0,1237566828.0,109230.0,6749990050.0,3077790.0,27939558.0,1646174650.0,3248901683.0,4991184.6,4672808168.0,1034187.92,0.0,759836870.0,8884258.0,0.0,2156411756.0,31437550.999999996,7515900270.0,118134458581.27
2016-12-15 00:00:00.005,382202808.0,2093874599.0,3547970650.0,42222209.300000004,0.0,6339.0,1160416662.0,882334463.0,2048458435.0,386854290.0,9727350020.0,200.10000000000002,341499938.0,365245.0,773349472.0,666080930.0,93246334.39999999,64696836.599999994,28706872.0,0.0,139378016.0,280248324.0,141922653.5,6806.0,2686359585.0,2984.0,2526636306.0,2217753233.0,38214897370.0,1261911296.0,3966817128.0,1332593745.0,2273.0,2346325632.0,7319598242.0,109522.0,817457845.0,120437.0,7434138690.0,4716670.0,30877630.0,1644768530.0,2250528711.0,11318830.099999998,6276349236.0,1897113.22,0.0,558580195.0,8626369.0,0.0,2527240986.0,23852616.400000002,9087126535.0,115351799812.62
2016-12-16 00:00:00.005,1009997921.0,1877386010.0,2313681215.0,31517681.65,8092.0,3963.4,1218245714.0,981697965.0,2205905095.0,622007857.0,8881620680.0,121.4,292565651.0,577755.0,593289088.0,520142532.5,73024174.64,50688169.440000005,20146771.05,0.0,79121493.5,360223853.0,88147284.5,3488.0,3273591390.0,0.0,2549422098.0,1890910998.0,27402162660.0,1100247074.0,3958484648.0,1305588165.0,0.0,2221515206.0,6041741273.0,103155.0,949500537.0,5008.0,5291786545.0,1954560.0,18693258.0,1065951390.0,1647794547.0,10545797.184999999,6188318384.0,2293025.04,0.0,1020089690.0,12299892.0,0.0,2616137548.0,29746905.2,7598975580.0,97417861909.50499
2016-12-19 00:00:00.005,837341623.0,1051220533.0,2774226445.0,23076829.25,0.0,6721.0,1802664480.0,1453111296.0,2591418150.0,541100586.0,9260251130.0,330.0,325393005.0,495159.0,719171151.0,546655122.0,43267529.6,27768399.400000002,10280483.399999999,0.0,115462808.5,293796186.0,146467080.0,20770.0,2185026680.0,0.0,2901549269.0,1956273884.0,25702447300.0,1404696794.0,3677964066.0,1465296560.0,0.0,2509551786.0,6296860536.0,29073.0,1190817323.0,0.0,4755112380.0,4211186.0,28647936.0,1351436060.0,1645971501.0,8648683.005,4920781356.0,1985581.8699999999,0.0,767565505.0,7732976.0,0.0,4107203014.0,43139339.6,8762889310.0,98259033916.625
2016-12-20 00:00:00.005,666005941.0,1601175878.0,2437946600.0,20996891.499999996,0.0,10504.599999999999,2604648564.0,1351260049.0,3622368735.0,749640042.0,11282828440.0,196.5,228611212.0,232560.0,585326616.0,467636558.5,46671504.4,34527809.0,13139242.4,0.0,107777719.0,490249660.0,180389611.5,29914.0,2648811570.0,0.0,3692023198.0,1666436000.0,28920887180.0,1300273494.0,3322935708.0,2057752320.0,0.0,2335451037.0,5849897677.0,91210.0,1340067795.0,19764.0,6453783795.0,4643580.0,32627758.0,1122807990.0,2304919940.0,11135619.56,7555100024.0,2574581.3899999997,0.0,891621760.0,7641616.0,0.0,3465119108.0,31813920.200000003,8727528425.0,110237439318.54999
2016-12-21 00:00:00.005,1065816598.0,1660583819.0,2382019110.0,27667510.3,7868.0,10411.5,1796079294.0,895713952.0,1595961480.0,426334496.0,6677907130.0,0.0,317495778.0,174846.0,604618653.0,461682151.0,50927139.0,35500623.4,11979050.400000002,0.0,83854902.0,218842143.0,117413152.0,3458.0,1916413830.0,0.0,2485334827.0,1376291244.0,18582091490.0,697269578.0,2401521420.0,1620920285.0,0.0,2189371951.0,5950895056.0,44098.0,1003740221.0,0.0,4637741740.0,11727620.0,21063036.0,581455430.0,1137309714.0,11110907.610000003,3101876636.0,2446961.02,0.0,954635425.0,10285419.0,0.0,1933705430.0,41369350.0,5736816220.0,74836031453.23001
2016-12-22 00:00:00.005,963244075.0,1036304394.0,2181506565.0,15809706.700000001,7790.0,3457.65,1645421890.0,725009970.0,2751983265.0,386525718.0,7123254890.0,0.0,215312530.0,202950.0,655828831.0,466314567.5,46636785.0,28767609.0,8931788.0,0.0,126355406.5,210538819.0,116179181.5,0.0,2623663575.0,2755.0,2119438130.0,1798235723.0,23348167640.0,795979370.0,2204589744.0,1250919850.0,0.0,1961914294.0,5543310107.0,18396.0,818024437.0,9966.0,5248923415.0,4557702.0,27901568.0,812432760.0,1744812254.0,8940967.87,3892677352.0,1936241.12,0.0,745467195.0,4048666.0,0.0,2125764642.0,32188844.599999998,5729920305.0,81547986088.44
2016-12-23 00:00:00.005,903936211.0,1279150965.0,2349249170.0,20620295.05,0.0,6190.8,1689035482.0,960437381.0,2437144470.0,578028708.0,9394673350.0,0.0,179239529.0,257607.0,602564129.0,418600197.5,43627934.8,30285616.199999996,8730072.2,0.0,116132505.0,407606954.0,88148467.0,13948.0,2752160035.0,27270.0,2409341715.0,2030326185.0,21442697830.0,1224369834.0,3019606518.0,1707738370.0,0.0,2232213646.0,5994824038.0,42372.0,880830548.0,64168.0,4852376530.0,4672288.0,24111404.0,1014928630.0,1721802131.0,8189855.22,3728303646.0,1272918.7500000002,0.0,785585670.0,8342919.0,9320.0,2649534678.0,32117523.799999997,8271377315.0,88304356540.32
2016-12-26 00:00:00.005,1060333825.0,977977377.0,2571229970.0,17011210.5,8008.0,6559.049999999999,1642162696.0,1234580540.0,2374467130.0,762604646.0,10912864500.0,781.8000000000001,227083460.0,248340.0,708454997.0,609019909.0,51610349.39999999,35770838.800000004,10917756.6,0.0,137089687.0,318299833.0,126615666.0,0.0,3415430695.0,58107.0,2224437852.0,1474968491.0,41846809720.0,962984596.0,2865778792.0,1711802400.0,2599.0,2022259939.0,7169354810.0,37184.0,883701724.0,69048.0,5684729585.0,6190884.0,56591732.0,2072397630.0,2150098412.0,6207441.16,4121900998.0,1397351.8550000002,0.0,744854525.0,9744047.0,10064.0,2106289734.0,32795300.400000002,9151872170.0,114501133911.56499
2016-12-27 00:00:00.005,616152947.0,755502328.0,1878071245.0,17585306.45,81500.0,5663.7,1972362118.0,763703711.0,1147143530.0,405622599.0,7447833400.0,0.0,170281834.0,172651.0,549561424.0,534695479.0,35629450.6,26391882.0,8751586.200000001,0.0,108766548.0,237843661.0,101429055.5,0.0,3020136130.0,2915.0,1732007183.0,1584906213.0,21304084130.0,651633446.0,2548724018.0,1195762685.0,0.0,1906262595.0,5612776936.0,10532.0,670364652.0,63895.0,5059488560.0,4679260.0,79317360.0,991160230.0,1363172140.0,4795547.89,3819111898.0,889795.355,0.0,847864230.0,12375268.0,5534.0,1672565298.0,21368657.400000002,6634780735.0,77515897763.095
2016-12-28 00:00:00.005,662012246.0,1165693677.0,2383374295.0,23183384.35,0.0,7508.0,1516586638.0,886729027.0,1846608250.0,642449509.0,10164491370.0,318.29999999999995,247350541.0,336129.0,609559650.0,519028469.5,37203470.0,26773118.0,9409454.8,0.0,134133808.0,306970467.0,109964439.5,0.0,2716877970.0,0.0,2378032919.0,1870726743.0,24871022700.0,833181164.0,2626280324.0,1399162235.0,0.0,2378118138.0,6539827419.0,2640.0,759712148.0,85221.0,4991476395.0,6803952.0,58638126.0,1282199820.0,1345442586.0,6177320.955000001,8088896696.0,1276801.015,0.0,1236512605.0,11843150.0,0.0,1883697630.0,37260808.6,9612265145.0,96227386426.02
2016-12-29 00:00:00.005,1365368481.0,1172487952.0,2067560865.0,29461580.099999998,0.0,12905.75,2686541336.0,1331392376.0,1408545415.0,701231872.0,8632569380.0,130.2,176722855.0,275342.0,557106190.0,445314003.0,45098035.6,32803725.2,10147321.6,0.0,98087798.0,229729964.0,88609521.0,0.0,2510406725.0,0.0,1733829686.0,1532623510.0,20522746180.0,715740040.0,2214977564.0,1246826700.0,0.0,1907107552.0,6181471859.0,16060.0,648760228.0,4989.0,4962382810.0,7288170.0,75599486.0,1406152580.0,2012064763.0,7401941.14,5198441662.0,1535117.305,0.0,763585890.0,10843406.0,0.0,1575122840.0,38552115.6,8687434210.0,85039983132.495
2016-12-30 00:00:00.005,701957771.0,1240522033.0,2618255890.0,35171012.95,0.0,14688.000000000002,1789333000.0,765369175.0,1668113240.0,477561319.0,7426005980.0,129.0,209983897.0,175344.0,466017558.0,413305255.5,45097333.599999994,31022119.6,8903235.0,0.0,93192017.0,251576698.0,102111145.0,0.0,2551970180.0,0.0,1816922463.0,1764951333.0,17616895260.0,511436626.0,1597648686.0,1187075250.0,0.0,2217054746.0,4616072412.0,5234.0,700499607.0,264682.0,4219983550.0,3291514.0,45170904.0,1116692990.0,1561199504.0,6400308.93,4963582594.0,1090022.19,0.0,644216550.0,10615666.0,0.0,1043626248.0,28293581.599999998,7545340805.0,74113989557.37
2017-01-03 00:00:00.005,454283771.0,461670326.0,1303650820.0,18477047.35,0.0,332.59999999999997,1611243270.0,784046085.0,1457333460.0,397432781.0,6933276790.0,75.85,119487887.0,322979.0,425577853.0,278400525.0,47592016.6,35576041.800000004,11694668.2,0.0,76415046.5,228029952.0,71191663.5,0.0,2138132190.0,0.0,1274252248.0,953600838.0,12087378050.0,571156304.0,1967447742.0,544757405.0,5540.0,1818930435.0,4017999025.0,39435.0,472375427.0,63193.0,3702778340.0,3299904.0,89017124.0,1191412220.0,958971376.0,5810473.42,5949181456.0,997087.3750000001,0.0,935248945.0,9480184.0,0.0,1403414148.0,26214822.599999998,3666311705.0,58503979008.795
2017-01-04 00:00:00.005,628854409.0,1527071546.0,1695341510.0,32364379.9,100968.0,178.6,1701046868.0,1347175539.0,1822101660.0,589802593.0,10131921720.0,127.5,209295789.0,374788.0,610096799.0,368990932.0,56629059.0,37156936.2,13753253.8,0.0,98616091.5,466437693.0,84771762.0,0.0,2238550720.0,5778.0,1992672193.0,1336502808.0,23188520370.0,878994336.0,2994138532.0,972359870.0,0.0,1921667841.0,6129231662.0,84416.0,771376836.0,98940.0,5931803125.0,3636864.0,92958774.0,1986940050.0,1613502656.0,7460534.555,5720691838.0,1293809.0,0.0,888256335.0,11123830.0,0.0,2198343956.0,38128187.40000001,7713794435.0,90054043298.45499
2017-01-05 00:00:00.005,502275217.0,1224823569.0,1548373930.0,38068303.9,4188.0,94.65,1489434986.0,721791279.0,2360269335.0,337510930.0,10501397570.0,63.95,152539398.0,259440.0,523116885.0,332829790.5,43523492.6,31135841.800000004,11803684.799999999,0.0,68646344.5,260009345.0,54424192.0,0.0,2121147190.0,0.0,1768909347.0,976486030.0,18382532330.0,516927372.0,1985611350.0,1109351740.0,2454.0,1351686442.0,5647508110.0,5260.0,662132634.0,0.0,5128079955.0,2668818.0,61908332.0,1985357260.0,1706223000.0,8375303.235,3406833642.0,1253269.7750000001,0.0,535446435.0,9380409.0,0.0,1498551440.0,33356916.400000002,9618556550.0,78720529470.10999
2017-01-06 00:00:00.005,603386131.0,1455203034.0,1307228545.0,31744389.700000003,130010.0,293.25,2108527660.0,1179363604.0,1990023620.0,630887281.0,8458132750.0,0.0,181364971.0,325526.0,720429835.0,365276629.0,43809831.0,30009406.599999998,9658496.200000001,0.0,95884193.0,341587401.0,67283928.0,0.0,3417196785.0,0.0,1362917600.0,1478052540.0,15641388300.0,654667632.0,1887812714.0,1062371785.0,0.0,2280885279.0,5608396628.0,2715.0,556745251.0,145950.0,4443581435.0,6305580.0,87620884.0,2175763430.0,1409007581.0,6710150.705,2821457940.0,1139579.5,0.0,699206025.0,6769392.0,0.0,1355126568.0,28216448.799999997,7586285560.0,74198031287.755
2017-01-09 00:00:00.005,765138359.0,992499790.0,1808101850.0,23768063.199999996,4120.0,189.55,1986557762.0,756448318.0,1521600140.0,502780190.0,6769096530.0,89.5,140865773.0,136586.0,612870009.0,360454349.0,45618616.2,30974904.8,9125173.4,0.0,82528823.0,226815576.0,73627725.5,0.0,2280797240.0,2766.0,2002854374.0,1078326881.0,15726761120.0,621503712.0,1839189024.0,1005925435.0,0.0,1627091769.0,5649794328.0,18886.0,855091277.0,48920.0,5438501965.0,6572742.0,91359382.0,1467110720.0,1269945240.0,5079909.300000001,3076884592.0,887464.7849999999,0.0,919214725.0,8215926.0,0.0,1541846822.0,26771787.4,8045392195.0,71294202139.63501
2017-01-10 00:00:00.005,635269310.0,1020826987.0,2912357930.0,27476224.0,0.0,109.8,1942635398.0,805784770.0,1706237010.0,378520377.0,9833577040.0,744.1,292802644.0,249425.0,629061181.0,430198880.0,43501186.4,30419344.600000005,11082618.600000001,0.0,125569231.5,258243488.0,123457103.5,0.0,2382296910.0,0.0,1974239223.0,1522427107.0,20305454330.0,630480254.0,2384261210.0,1289042125.0,0.0,1931223542.0,6456469459.0,10816.0,894486397.0,24390.0,5304433235.0,19451966.0,168425394.0,2080381020.0,1249044597.0,5259755.27,3619792346.0,998276.1000000001,0.0,689411505.0,5827403.0,0.0,1549296024.0,41644151.599999994,10391181145.0,86102833583.47002
2017-01-11 00:00:00.005,630692026.0,1255564685.0,2982982810.0,25097343.549999997,0.0,426.79999999999995,2370794700.0,848440021.0,1695510825.0,615979945.0,12575183980.0,84.05,182841497.0,285328.0,470619574.0,339188692.5,53630477.2,38392602.0,12865518.8,0.0,93193103.0,648460698.0,87701731.0,0.0,2504888470.0,13895.0,3144047458.0,1509522168.0,18418082930.0,634804312.0,2713861840.0,1187540100.0,0.0,1889452186.0,5432712201.0,0.0,1206375341.0,59388.0,4992615660.0,7403298.0,164021812.0,1614530260.0,2187376123.0,4637805.05,5628063152.0,956846.6900000001,0.0,772807030.0,7908964.0,0.0,1762718228.0,27090801.199999996,7603785925.0,88342702261.84
2017-01-12 00:00:00.005,742177635.0,1420508369.0,3064964735.0,47359590.5,8130.0,4869.099999999999,1662032066.0,966413954.0,1615122735.0,527157970.0,9594689120.0,0.0,230008531.0,188056.0,553217895.0,422022451.5,51876987.2,37400226.8,13334073.399999999,0.0,99329360.5,317482534.0,73859635.5,91602.0,2761250575.0,0.0,1755651100.0,1845911579.0,23555079630.0,537441222.0,1979539686.0,1239300235.0,0.0,2560213691.0,6074967084.0,0.0,753971942.0,14826.0,7594699580.0,15739328.0,288785404.0,2591498780.0,1303754680.0,4467797.875,4481858888.0,842481.0149999999,0.0,633381470.0,6539278.0,0.0,1301588616.0,20841893.400000002,9307200825.0,92053791117.79
